Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-276.5,0.0123,0.153,0.0021
0.002,-277,0.01245,0.153,0.002295
0.004,-276.5,0.01245,0.153,0.00231
0.006,-276.5,0.0123,0.153,0.00243
0.008,-277,0.0123,0.153,0.002295
0.01,-276.5,0.012,0.153,0.0021
0.012,-276.5,0.01185,0.153,0.002295
0.014,-276.5,0.01185,0.1515,0.00228
0.016,-276.5,0.012,0.153,0.00237
0.018,-276.5,0.01215,0.153,0.00231
0.02,-276.5,0.0123,0.153,0.00213
0.022,-276.5,0.0123,0.153,0.00231
0.024,-277,0.01245,0.153,0.00228
0.026,-276.5,0.0123,0.153,0.00243
0.028,-276.5,0.0123,0.153,0.002325
0.03,-276.5,0.01185,0.153,0.00213
0.032,-276.5,0.01185,0.153,0.002265
0.034,-276.5,0.01185,0.153,0.00228
0.036,-276.5,0.012,0.153,0.002415
0.038,-277,0.01215,0.153,0.002295
0.04,-276.5,0.0123,0.153,0.002145
0.042,-276.5,0.0123,0.153,0.00231
0.044,-277,0.0123,0.1545,0.00231
0.046,-276.5,0.0123,0.153,0.0024
0.048,-277,0.0123,0.153,0.002295
0.05,-276.5,0.012,0.153,0.00213
0.052,-276.5,0.01185,0.153,0.00231
0.054,-276.5,0.01185,0.153,0.00228
0.056,-277,0.01185,0.153,0.002385
0.058,-276.5,0.01215,0.153,0.00228
0.06,-277,0.0123,0.153,0.00216
0.062,-276.5,0.01245,0.153,0.00234
0.064,-276.5,0.01245,0.153,0.002295
0.066,-276.5,0.0123,0.153,0.0024
0.068,-276.5,0.0123,0.153,0.002295
0.07,-277,0.012,0.153,0.00216
0.072,-276.5,0.012,0.1515,0.002265
0.074,-276.5,0.01185,0.153,0.00228
0.076,-276.5,0.012,0.153,0.002355
0.078,-276.5,0.012,0.153,0.002355
0.08,-276.5,0.0123,0.153,0.002145
0.082,-276.5,0.0123,0.153,0.002295
0.084,-277,0.01245,0.153,0.002265
0.086,-276.5,0.0123,0.153,0.002385
0.088,-276.5,0.01215,0.1545,0.00231
0.09,-277,0.012,0.153,0.00213
0.092,-276.5,0.01185,0.153,0.00228
0.094,-276.5,0.01185,0.153,0.00231
0.096,-276.5,0.012,0.153,0.002415
0.098,-276.5,0.01215,0.153,0.00231
0.1,-276.5,0.0123,0.153,0.00216
0.102,-276.5,0.01245,0.153,0.00228
0.104,-276.5,0.01245,0.1545,0.00231
0.106,-276.5,0.0123,0.153,0.002445
0.108,-276.5,0.01215,0.153,0.00228
0.11,-276.5,0.012,0.153,0.00213
0.112,-276.5,0.01185,0.153,0.00228
0.114,-276.5,0.01185,0.153,0.002265
0.116,-276.5,0.012,0.153,0.0024
0.118,-276.5,0.01215,0.153,0.002325
0.12,-276.5,0.01245,0.153,0.00213
0.122,-276.5,0.0123,0.153,0.002265
0.124,-276.5,0.01245,0.153,0.002325
0.126,-276.5,0.0123,0.153,0.00243
0.128,-277,0.01215,0.153,0.00231
0.13,-276.5,0.012,0.153,0.00213
0.132,-276.5,0.012,0.153,0.00231
0.134,-276.5,0.01185,0.153,0.002265
0.136,-277,0.012,0.153,0.002415
0.138,-277,0.01215,0.153,0.00228
0.14,-276.5,0.01245,0.153,0.00216
0.142,-276.5,0.0123,0.153,0.002325
0.144,-276.5,0.01245,0.153,0.00228
0.146,-276.5,0.0123,0.153,0.00234
0.148,-276.5,0.01215,0.153,0.002295
0.15,-276.5,0.012,0.153,0.002175
0.152,-276.5,0.01185,0.153,0.00228
0.154,-276.5,0.01185,0.1515,0.002295
0.156,-276.5,0.012,0.153,0.002385
0.158,-276.5,0.01215,0.153,0.00231
0.16,-276.5,0.0123,0.153,0.002115
0.162,-276.5,0.01245,0.153,0.00231
0.164,-276.5,0.01245,0.153,0.002295
0.166,-276.5,0.0123,0.153,0.00243
0.168,-276.5,0.01215,0.153,0.00231
0.17,-276.5,0.012,0.153,0.002115
0.172,-276.5,0.01185,0.1515,0.00228
0.174,-277,0.01185,0.153,0.002325
0.176,-276.5,0.012,0.153,0.002385
0.178,-276.5,0.01215,0.153,0.002325
0.18,-277,0.0123,0.153,0.00213
0.182,-276.5,0.01245,0.153,0.002295
0.184,-277,0.01245,0.153,0.002295
0.186,-276.5,0.0123,0.153,0.0024
0.188,-276.5,0.0123,0.153,0.002325
0.19,-277,0.012,0.153,0.00213
0.192,-276.5,0.01185,0.153,0.002265
0.194,-276.5,0.01185,0.153,0.002295
0.196,-276.5,0.012,0.153,0.002355
0.198,-276.5,0.01215,0.153,0.00231
0.2,-276.5,0.0123,0.153,0.00216
0.202,-276.5,0.0123,0.153,0.00231
0.204,-276.5,0.0126,0.153,0.002295
0.206,-276.5,0.0123,0.153,0.0024
0.208,-276.5,0.01215,0.153,0.00228
0.21,-276.5,0.012,0.153,0.00216
0.212,-276.5,0.01185,0.153,0.002295
0.214,-276.5,0.01185,0.153,0.002295
0.216,-276.5,0.012,0.153,0.002385
0.218,-276.5,0.01215,0.153,0.002325
0.22,-277,0.0123,0.153,0.002175
0.222,-276.5,0.0123,0.153,0.00231
0.224,-276.5,0.01245,0.153,0.002295
0.226,-276.5,0.01245,0.153,0.0024
0.228,-276.5,0.01215,0.153,0.002325
0.23,-276.5,0.012,0.153,0.00216
0.232,-276.5,0.01185,0.153,0.00228
0.234,-276.5,0.01185,0.153,0.002295
0.236,-277,0.01215,0.153,0.002385
0.238,-276.5,0.01215,0.153,0.00234
0.24,-276.5,0.0123,0.153,0.002145
0.242,-277,0.0123,0.153,0.002295
0.244,-276.5,0.01245,0.1545,0.00231
0.246,-276.5,0.0123,0.153,0.002415
0.248,-276.5,0.012,0.153,0.00234
