Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-276.5,0.01245,0.1545,0.00225
0.002,-276.5,0.01245,0.153,0.00228
0.004,-276.5,0.0123,0.153,0.002355
0.006,-276.5,0.012,0.153,0.00228
0.008,-276.5,0.012,0.153,0.00219
0.01,-276.5,0.01185,0.153,0.002295
0.012,-276.5,0.01185,0.153,0.00228
0.014,-276.5,0.012,0.153,0.002355
0.016,-276.5,0.0123,0.153,0.00231
0.018,-276.5,0.0123,0.153,0.00222
0.02,-276.5,0.0126,0.153,0.002295
0.022,-276.5,0.0123,0.1545,0.002295
0.024,-276.5,0.0123,0.153,0.0024
0.026,-276.5,0.012,0.153,0.00231
0.028,-276.5,0.012,0.153,0.00222
0.03,-276.5,0.01185,0.153,0.002295
0.032,-276.5,0.01185,0.153,0.002265
0.034,-276.5,0.01215,0.153,0.0024
0.036,-276.5,0.01215,0.153,0.00228
0.038,-276.5,0.01245,0.153,0.00222
0.04,-276.5,0.0126,0.153,0.002295
0.042,-276.5,0.01245,0.153,0.002325
0.044,-276.5,0.01215,0.153,0.00237
0.046,-277,0.01215,0.153,0.002265
0.048,-276.5,0.012,0.153,0.00219
0.05,-276.5,0.01185,0.153,0.00228
0.052,-276.5,0.01185,0.153,0.002295
0.054,-276.5,0.012,0.153,0.00237
0.056,-276.5,0.0123,0.1545,0.00228
0.058,-276.5,0.01245,0.153,0.00222
0.06,-276,0.01245,0.153,0.00228
0.062,-276.5,0.0123,0.153,0.002325
0.064,-276.5,0.0123,0.153,0.002385
0.066,-276.5,0.01215,0.153,0.00228
0.068,-276.5,0.012,0.153,0.00222
0.07,-276.5,0.01185,0.153,0.002265
0.072,-277,0.01185,0.153,0.00228
0.074,-276.5,0.012,0.153,0.002385
0.076,-276.5,0.01215,0.153,0.002295
0.078,-276.5,0.01245,0.153,0.00225
0.08,-276.5,0.01245,0.153,0.00231
0.082,-277,0.01245,0.153,0.00228
0.084,-276.5,0.01215,0.153,0.0024
0.086,-276.5,0.012,0.153,0.002295
0.088,-276.5,0.012,0.153,0.002205
0.09,-276.5,0.01185,0.153,0.002265
0.092,-276.5,0.012,0.153,0.002325
0.094,-276.5,0.012,0.153,0.00237
0.096,-276.5,0.01215,0.153,0.002295
0.098,-276.5,0.0123,0.153,0.002205
0.1,-276.5,0.01245,0.1545,0.002295
0.102,-276.5,0.01245,0.153,0.00231
0.104,-276.5,0.01215,0.153,0.002385
0.106,-276.5,0.01215,0.153,0.00228
0.108,-276.5,0.012,0.1515,0.00219
0.11,-276.5,0.012,0.153,0.002265
0.112,-276.5,0.01185,0.153,0.002295
0.114,-276.5,0.01215,0.153,0.0024
0.116,-276.5,0.01215,0.153,0.00228
0.118,-276.5,0.0123,0.153,0.002175
0.12,-276.5,0.0123,0.153,0.002295
0.122,-276.5,0.01245,0.153,0.00231
0.124,-276.5,0.01215,0.153,0.0024
0.126,-276.5,0.01215,0.153,0.00228
0.128,-276.5,0.012,0.153,0.00213
0.13,-276.5,0.01185,0.153,0.002295
0.132,-276.5,0.01185,0.153,0.00228
0.134,-276.5,0.012,0.153,0.002385
0.136,-276.5,0.01215,0.153,0.002295
0.138,-276.5,0.0123,0.153,0.002205
0.14,-276.5,0.01245,0.153,0.002325
0.142,-276.5,0.0123,0.1545,0.002295
0.144,-276.5,0.0123,0.153,0.00237
0.146,-276.5,0.012,0.153,0.00228
0.148,-276.5,0.012,0.153,0.002175
0.15,-276.5,0.01185,0.153,0.002295
0.152,-276.5,0.012,0.153,0.00213
0.154,-276.5,0.01215,0.153,0.002385
0.156,-276.5,0.0123,0.153,0.00228
0.158,-276.5,0.0123,0.153,0.00216
0.16,-276.5,0.01245,0.153,0.00228
0.162,-276.5,0.01245,0.153,0.00228
0.164,-276.5,0.0123,0.153,0.002385
0.166,-276.5,0.01215,0.153,0.00228
0.168,-276.5,0.01185,0.153,0.00216
0.17,-276.5,0.01185,0.153,0.00228
0.172,-276.5,0.01185,0.153,0.00228
0.174,-276.5,0.01215,0.153,0.0024
0.176,-276.5,0.01215,0.153,0.002265
0.178,-276.5,0.01245,0.153,0.002175
0.18,-276.5,0.01245,0.1545,0.002295
0.182,-276.5,0.0123,0.1545,0.002295
0.184,-276.5,0.0123,0.153,0.00243
0.186,-276.5,0.01215,0.153,0.002265
0.188,-276.5,0.01185,0.153,0.00216
0.19,-276.5,0.01185,0.153,0.002265
0.192,-276.5,0.012,0.153,0.00231
0.194,-276.5,0.012,0.153,0.0024
0.196,-276.5,0.0123,0.153,0.002295
0.198,-276.5,0.0123,0.153,0.002175
0.2,-276.5,0.01245,0.1545,0.00231
0.202,-276.5,0.01245,0.1545,0.002295
0.204,-276.5,0.01215,0.153,0.002415
0.206,-276.5,0.01215,0.153,0.00228
0.208,-276.5,0.012,0.153,0.001875
0.21,-276.5,0.01185,0.153,0.002265
0.212,-276.5,0.012,0.153,0.00228
0.214,-276.5,0.012,0.153,0.0024
0.216,-276.5,0.01215,0.153,0.00228
0.218,-276.5,0.0123,0.153,0.002115
0.22,-276.5,0.01245,0.153,0.00231
0.222,-277,0.0123,0.153,0.002295
0.224,-276.5,0.01215,0.153,0.002355
0.226,-276.5,0.01215,0.153,0.002295
0.228,-276.5,0.012,0.153,0.00213
0.23,-276.5,0.01185,0.153,0.001515
0.232,-276.5,0.012,0.153,0.00228
0.234,-276.5,0.012,0.153,0.002385
0.236,-276.5,0.01215,0.153,0.002325
0.238,-276.5,0.0123,0.153,0.00216
0.24,-276.5,0.01245,0.153,0.00231
0.242,-276.5,0.01245,0.1545,0.00231
0.244,-276.5,0.0123,0.153,0.0024
0.246,-276.5,0.01215,0.153,0.00228
0.248,-276.5,0.012,0.153,0.002085
0.25,-276.5,0.01185,0.153,0.00225
0.252,-276.5,0.012,0.153,0.002265
0.254,-276.5,0.01215,0.153,0.002385
0.256,-276.5,0.0123,0.153,0.00228
0.258,-276.5,0.01245,0.153,0.00216
0.26,-276.5,0.01245,0.153,0.002295
0.262,-276.5,0.0123,0.153,0.002295
0.264,-276.5,0.01215,0.153,0.0024
0.266,-276.5,0.01215,0.153,0.00228
0.268,-276.5,0.01185,0.1515,0.002115
0.27,-276.5,0.01185,0.153,0.00231
0.272,-276.5,0.012,0.153,0.00228
0.274,-276.5,0.01215,0.153,0.0024
0.276,-276.5,0.01215,0.153,0.00225
0.278,-276.5,0.01245,0.153,0.00213
